StudentID,PreviousGPA,AssignmentsCompleted,Attendance,SleepHours,Age,StudyHours,InternetHours,Scholarship_No,Scholarship_Sí,Program_Administración,Program_Contador Auditor,Program_Ingeniería Civil,Program_Ingeniería Industrial,Program_Ingeniería Informática,FinalGrade
STU-10835,-0.5437070268441891,0.40277080497688317,0.7632866136355838,0.2658196890036848,-0.6,-0.13831041257367374,-0.04375359815774313,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.97
STU-10986,-1.1826061151155085,1.0623345717266302,0.24072183840360137,-0.31527943737570235,-0.6,0.33634577603143434,0.8566493955094993,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.26
STU-10304,0.7757584815422303,-0.7087162834347266,-1.250211559857138,-2.0176543428251748,0.6,-0.7559921414538311,-1.0523891767415086,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4
STU-14921,0.0,-1.2023113899239153,-1.0091035185542472,-1.5593226375118556,-0.8,-0.8927308447937132,0.08981001727115731,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.09
STU-11306,-0.6548199117609405,-0.14542870921707793,0.0015820260093051674,0.07757631003571397,1.4,-0.3944990176817289,0.9902130109383996,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.34
STU-14559,-0.15481192963556084,-1.3330745767958698,-0.491459315593752,-0.4789693321304595,0.6,-0.014145383104125716,1.367875647668394,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.12
STU-11401,0.33130694187522636,1.0623345717266302,1.5043247977216152,-0.6426592268852166,0.4,1.2070726915520633,2.80944156591825,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.28
STU-11050,0.12297028265631738,0.8352951923225782,0.38046609091384914,0.4049560995452282,0.2,-0.9100196463654225,0.13356361542890044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.71
STU-14639,-1.0159367877403815,0.3460109601258707,0.5261150301498823,-0.7408731637380709,0.0,0.14459724950884087,-0.45365572826712725,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.39
STU-14331,-0.6825981329901288,-0.17632330831319842,-1.1340860542500315,-0.09429807945678081,-0.8,-0.35520628683693517,-0.6470926885434658,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.67
STU-13152,-1.3076081106468547,-0.8797142970365124,-0.7955506819716854,-0.05337560576809099,0.0,-1.02475442043222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.93
STU-12695,-2.377069627970584,-0.4809584249819273,-2.0630900991068883,0.11031428898666538,1.0,-0.37721021611001976,0.19804260218768002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.74
STU-13179,0.9424278089173572,-0.4040811667659977,-0.31825517163738826,-1.2892343111665066,0.2,-0.6994106090373282,-0.2579159470351181,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.32
STU-13888,-0.5992634693025648,1.0623345717266302,1.5043247977216152,0.7405203837924801,0.4,0.8110019646365427,-0.3293033966609096,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.48
STU-14448,0.06741384019794172,1.0623345717266302,1.173662341077649,0.8714722995962858,-0.6,0.7497053045186644,0.5526770293609672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.83
STU-13701,0.386863384333602,-0.023287270930087617,0.5005280543381463,-0.3480174163266538,-0.2,-0.21532416502946947,-0.02072538860103624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.32
STU-12173,1.317433795511393,-0.36743873527990134,-0.7315832424423462,-1.698459048053399,1.8,0.6223968565815327,-1.0546919976971791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
STU-10813,-1.0576041195841634,-1.5651433095411509,-1.3053219692977993,-1.035514974296633,0.8,0.0,-0.386873920552677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.12
STU-13769,0.5118653798649468,1.0623345717266302,-0.8250741156006107,-0.6426592268852166,-0.2,1.0829076620825147,-0.5526770293609673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.38
STU-10374,-0.9881585665111943,-0.6735108100461229,0.7996988484445924,-3.2780665324368035,0.8,-1.0546168958742634,-0.048359240069084625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.48
STU-14596,1.1785426893654534,1.0623345717266302,0.03307368854682508,0.4458785732339173,0.4,0.5988212180746564,0.24870466321243528,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.92
STU-10951,1.7896635564075856,0.20878146181519386,1.3985107533152335e-15,1.0842691627774697,0.4,-0.2530451866404715,-0.5618883131836501,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.41
STU-14857,0.09519206142713017,0.35750662490582247,-1.033706379911685,0.9696862364491393,0.4,-0.025147347740668003,-0.36614853195164077,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.96
STU-13770,1.0118733619903277,1.0623345717266302,1.4620078761868212,-1.2073893637891278,0.4,1.0074656188605113,0.47207829591249284,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.56
STU-10091,0.10908117204172377,1.0623345717266302,1.0821396968279793,-0.48715382686819714,-0.8,0.4683693516699412,-0.42141623488773744,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.25
STU-14673,0.7479802603130431,0.46743391936411366,1.5043247977216152,-1.051883963772109,-0.2,0.44793713163064836,1.2642487046632125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.79
STU-11228,-0.43259414192743784,1.0623345717266302,-0.35761974980928957,0.8223653311698583,0.4,-0.0848722986247543,-0.7852619458837076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.52
STU-14548,-1.946507198918174,-1.6254955496358987,-1.8111567988067236,-1.739381521742088,0.0,-1.5528487229862475,0.15659182498560753,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.96
STU-14132,-0.8214892391360673,-0.8294207636242221,-0.5416491527629259,0.24945069952820875,-0.2,0.0,-0.0046056419113412956,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.93
STU-11320,0.7202020390838558,-1.4681486379603057,-1.0779915303550722,0.09394529951119004,0.4,-1.1662082514734775,1.1122625215889468,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.52
STU-14109,0.09519206142713017,0.4573752126816556,1.028013401841616,0.699597910103791,-1.0,-0.2577603143418469,-0.06447898675877957,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.53
STU-14777,-0.09925548717718521,1.0623345717266302,-0.35171506308350425,0.1430522679376168,0.8,0.5548133595284872,-0.7691421991940127,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
STU-10238,-0.0020317128750275202,-1.8151740185051068,-1.7353799858258152,-1.8867024270213693,0.0,0.025147347740668003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.66
STU-12230,0.553532711708729,0.581672088114887,-0.17457446130995122,-0.5853677637210514,0.8,0.8094302554027507,-0.09671848013816925,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.46
STU-10090,0.9840951407611392,0.9811464392182194,1.0752508956478972,-0.11885156366999385,0.2,0.4888015717092338,-0.3062751871042027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.56
STU-10800,0.2618613888022571,-0.12315585870592073,0.6225582466710394,0.7568893732679555,-0.6,0.0,-0.6194588370754175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.06
STU-13505,0.9424278089173572,1.0623345717266302,0.2791023021212046,1.0515311838265176,0.2,0.5045186640471515,-1.1905584340817503,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.21
STU-13232,0.0,1.0623345717266302,0.9256654985946748,0.8551033101208104,-0.2,2.3559921414538314,-0.5595854922279793,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.69
STU-12208,0.8590931452297944,-0.5837009289527478,-1.4647485108939977,1.4525714259756723,-0.2,-0.35992141453831034,1.6764536557282674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4
STU-14456,0.0,0.9775540439744836,-0.020068491985240123,-1.7148280375288745,0.6,0.44793713163064836,1.1421991940126657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.34
STU-11210,1.081318915063297,1.0623345717266302,1.5043247977216152,0.977870731186877,0.8,0.42593320235756404,-0.8451352907311458,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.22
STU-14816,0.4007524949481956,1.0623345717266302,1.4275638702864086,0.5195390258735578,-1.0,0.5280943025540275,-0.44905008635578586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.09
STU-12136,0.05352472958334813,1.0623345717266302,0.9945535103955,0.1921592363640443,9.4,0.5249508840864441,0.2671272308578009,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.31
STU-12362,0.23408316757306866,-1.4803627817890048,-0.8063759409689581,1.0269776996133044,-0.6,-1.6455795677799607,0.9510650546919978,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.66
STU-10361,-0.9048239028236315,0.6499275977458522,-2.3199439716785406,1.4362024365001969,0.2,-0.18546168958742631,1.8353483016695453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.92
STU-11167,0.3729742737190084,0.38552730780695554,-1.0809438737179649,-2.598753469204562,1.4,-0.04086444007858543,-0.32239493379389744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.18
STU-14998,-0.7381545754485045,-2.3245756640667303,-1.664523745116394,0.2658196890036848,0.8,-1.3736738703339886,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.51
STU-12885,0.6924238178546674,-1.8338544737725293,0.2731976153954193,0.2903731732168986,-0.2,0.0,0.75993091537133,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.73
STU-12644,-0.7242654648339096,0.9416300915371336,0.14231039297384956,-2.034023332300651,-0.8,0.3866404715127703,-0.6332757628094416,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.36
STU-11883,-1.113160562042539,1.0623345717266302,0.3214192236559986,1.796320204960662,-0.4,0.25147347740667975,-0.7092688543465746,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.54
STU-14152,0.8174258133860123,1.0623345717266302,1.5043247977216152,-1.3874482480193608,-1.0,2.6467583497053053,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.64
STU-12097,-0.9603803452820071,0.3373892115409064,-0.660727001732925,0.2740041837414225,0.4,0.2090373280943026,1.259643062751871,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.12
STU-12365,0.16463761450009942,-0.657704270973689,-1.8908700696048228,-1.4365552164457878,-0.8,-0.4762278978388998,0.320092112838227,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.18
STU-12946,-0.4048159206982506,1.0623345717266302,0.5959871564050054,0.4786165521848687,-0.2,0.6742632612966604,1.2872769142199199,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.73
STU-11344,-2.349291406741397,-0.04987099573372696,-1.252179788765734,1.0024242154000915,1.2,0.6082514734774069,-0.14507772020725387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.53
STU-13428,-0.8631565709798494,1.0623345717266302,-0.7158374111735862,-1.2401273427400792,0.4,0.4652259332023578,1.073114565342545,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.63
STU-12708,0.34519605248981994,0.7957788446414934,0.37751374755095646,-2.4759860481384943,-0.8,0.16345776031434203,0.062176165803108925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.42
STU-11133,-1.6548358760117021,-0.6189064023413515,-0.9697389403823459,-0.12703605840773224,-0.4,-0.4400785854616895,-0.5710995970063328,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.93
STU-11371,-0.349259478239875,-0.02616118712507607,-0.870343380498296,-0.3725709005398675,-0.6,0.3929273084479372,-0.09441565918249861,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.79
STU-11369,0.8729822558443879,-0.8136142245517882,0.8085558785332704,0.7405203837924801,0.0,-0.34420432220039293,0.0069084628670121485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.75
STU-11769,-0.9881585665111943,0.5220383270688861,-1.7530940460031696,-1.5838761217250688,-1.0,-0.20746561886051088,2.5123776626367302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.64
STU-10711,0.9563169195319521,1.0623345717266302,1.3163589369507895,0.9696862364491393,-1.0,0.3080550098231829,-0.09671848013816925,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.61
STU-12022,1.4424357910427381,0.1764499046215786,1.3985107533152335e-15,-2.2140822165308833,0.0,-0.8990176817288803,-0.8566493955094993,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.15
STU-12717,-0.4464832525420327,1.0623345717266302,0.14821507969963488,2.5902161945212336,1.4,-0.6742632612966603,0.8727691421991941,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.03
STU-11889,-1.529833880480356,-0.32145607616009325,-1.7727763350891204,0.4786165521848687,-0.2,-1.2102161100196467,0.37305699481865295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.03
STU-10485,-0.4881505843858135,-0.08292103197608854,-0.50818926131681,0.10212979424892772,-0.2,0.5673870333988212,-0.7714450201496834,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.95
STU-10080,-1.3909427743344174,-0.4788029878356862,1.5043247977216152,1.5262318786153128,-1.0,-0.6554027504911593,0.36384571099597013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9
STU-10576,0.9424278089173572,0.4178588650005708,0.04783540536128841,0.830549825907596,0.0,0.718271119842829,-0.33160621761658027,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.6
STU-12984,-0.08536637656259037,0.3840903497094618,-0.011211461896563522,-1.1337289111494873,0.2,0.46051080550098233,-0.36154289004029927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.53
STU-12888,-1.9881745307619547,0.12759332930678208,1.3985107533152335e-15,0.3149266574301116,-1.0,-0.6098231827111984,1.4691997697179047,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.61
STU-14187,-0.29370303578149937,-0.2819397284790074,-0.25133538874515776,-0.49533832160593483,0.0,-0.7292730844793713,-0.3822682786413357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.71
STU-12608,1.039651583219515,0.2914065524210983,-0.6656475740044123,-2.2304512060063586,-1.0,0.4872298624754421,-0.039147956246401834,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.24
STU-14873,-1.4187209955636046,-2.956837226964091,-2.00305911739474,-0.3971243847530813,-0.6,-1.7304518664047155,0.24409902130109398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
STU-13007,1.0674298044487034,-1.5098204227876315,-1.1990376082336673,0.0,1.8,-1.3736738703339886,0.518134715025907,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.65
STU-13681,0.7896475921568251,0.10963135308810708,0.1757702844199655,0.16760575215083057,-1.0,-0.46051080550098233,-0.4075993091537133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.73
STU-13735,-1.0992714514279456,1.0156334335580748,1.3985107533152335e-15,-0.675397205836168,0.0,0.40235756385068777,-0.03684513529073118,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.64
STU-10379,-1.252051668188479,-0.2000331169218493,-0.05844895570284339,2.189175952372079,0.4,0.0,-0.310880829015544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.31
STU-10542,0.8174258133860123,-0.9953894238847795,0.44640175935178306,1.7226597523210212,0.6,0.44007858546168976,-0.234887737478411,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.58
STU-12543,-0.5437070268441891,-0.40695508296098615,0.7632866136355838,-0.6181057426720028,1.2,0.4793713163064835,0.6655152561888313,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.25
STU-14463,1.3729902379697687,1.0623345717266302,1.5043247977216152,0.12668327846214147,0.8,1.0153241650294695,1.3172135866436385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.64
STU-11165,0.17852672511469303,0.18076077891406078,0.2554835552180647,-0.06156010050582939,0.8,-0.19803536345776032,-0.31548647092688553,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.62
STU-13223,0.4146416055627892,0.7663212036428656,-0.06632187133722336,-0.20069651104737277,-0.4,-0.3677799607072692,0.7553252734599887,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.42
STU-14490,0.0,-1.0449644782483223,-0.28085882237408305,1.100638152252945,-1.0,-0.9351669941060906,-0.02072538860103624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.24
STU-12514,1.7896635564075856,0.23464670757008582,0.5369402891471549,0.5931994785131991,0.6,0.06129666011787829,-0.2072538860103626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33
STU-14098,-2.1548438581370815,-1.859719719527421,-3.0540933545844893,1.1170071417284204,0.8,-0.6569744597249509,0.1174438687392055,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5
STU-14347,-1.3353863318760417,-1.3036169357972431,-0.8319629167806927,1.788135710222924,0.2,-0.41021611001964636,0.11053540587219356,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.79
STU-13637,0.4701980480211648,-0.15261349970454752,0.9886488236697161,0.0,-0.8,-0.8047151277013754,0.584916522740357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.97
STU-10028,0.34519605248981994,0.0,-0.4176507315214381,0.3804026153320144,-0.4,0.14616895874263258,-0.09441565918249861,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.11
STU-10110,0.5674218223233225,1.0623345717266302,1.3025813345906243,-0.3070949426379647,0.0,0.8550098231827112,0.04605641911341398,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.07
STU-14973,0.7757584815422303,-0.39043006483980486,0.5054486266096335,-0.5198918058191486,-1.0,0.33634577603143434,0.7622337363270006,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.71
STU-12106,0.0,-0.7733793978219561,-0.7935824530630894,-2.1567907533667183,-0.2,-0.06758349705304516,-0.10362694300518141,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.92
STU-10765,0.0,0.926542031513447,0.9709347634923601,-1.0191459848211575,1.0,-0.6475442043222005,0.10362694300518141,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.39
STU-11618,-0.4464832525420327,-0.008199210906401055,-0.02400494980243081,0.6013839732509367,1.2,-0.8471512770137526,-0.508923431203224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.16
STU-11487,-0.27981392516690573,0.6915993825731781,1.5043247977216152,-1.5102156690854283,-0.4,1.1237721021611005,-0.27633851468048365,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.25
STU-11108,-1.7103923184700764,-1.8022413956276608,1.3985107533152335e-15,-1.3792637532816225,-0.4,-1.4962671905697449,1.139896373056995,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.59
STU-13285,0.09519206142713017,1.0623345717266302,1.5043247977216152,-0.08611358471904242,1.2,1.343811394891945,-0.6355785837651123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.28
STU-14285,-0.140922819020966,0.8496647732975184,-0.3733655810780495,-0.9373010374437787,-0.4,0.20275049115913574,-0.5526770293609673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.52
STU-12144,1.7896635564075856,1.0623345717266302,-0.029909636528216144,1.2152210785812754,1.0,2.029076620825148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.75
STU-10097,-0.557596137458784,-0.3976148553272745,-0.02400494980243081,-1.5102156690854283,-0.4,-0.09901768172888002,0.08520437535981581,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.26
STU-11024,0.553532711708729,1.0623345717266302,-0.45799942414763606,-0.004268637341664224,1.0,0.7748526522593324,0.03684513529073118,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.01
STU-14494,-0.5298179162295955,0.723212460718046,1.5043247977216152,-0.822718111115449,-1.0,0.08172888015717086,0.4743811168681637,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.27
STU-14571,1.7896635564075856,1.0623345717266302,0.5566225782331056,-2.819734827123484,0.8,0.6286836935166998,-0.5066206102475532,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.04
STU-12657,-0.2242574827085301,-1.327326744405894,-1.0435475244546597,0.13486777319987914,-0.8,0.03929273084479372,0.8036845135290731,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.32
STU-11461,0.9424278089173572,1.0623345717266302,-0.6971392365419337,-0.7899801321644976,0.4,0.09115913555992144,0.9372481289579735,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.92
STU-13365,-0.8909347922090366,0.7239309397667933,-0.4461900506960654,0.6586754364151012,-0.8,-0.21689587426326118,1.1329879101899831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.56
STU-14685,0.011857397739566082,-0.04412316334375108,-1.089800903806643,-0.23343448999832417,1.0,-0.7324165029469549,-0.6563039723661486,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.13
STU-11755,0.3174178312606327,0.4171403859518234,-0.3645085509893715,-1.3547102690684094,0.2,-0.16345776031434173,0.40759930915371345,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.02
STU-12221,-1.0576041195841634,0.20518906657145802,0.7711595292699638,0.1430522679376168,-0.2,0.048722986247544293,-0.8497409326424872,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.53
STU-14307,-1.529833880480356,-0.9450958904724892,-1.446050336262345,1.0269776996133044,0.2,-0.8707269155206289,-0.19113413932066786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.25
STU-14447,0.06741384019794172,0.2957174267135805,0.5950030419507087,-0.08611358471904242,0.2,0.9477406679764244,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.59
STU-11435,-0.2242574827085301,-0.9551545971549472,0.35783145846500586,1.7144752575832836,0.2,-1.0499017681728882,-0.7345998848589523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.11
STU-11574,-0.5714852480733775,1.0623345717266302,1.0909967269166572,0.0,0.8,0.4573673870333989,0.667818077144502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.53
STU-10300,0.3729742737190084,-1.082325388783166,-0.846724633595156,-0.5608142795078377,-0.2,-0.3426326129666012,-0.14047207829591238,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.59
STU-13557,0.386863384333602,1.0623345717266302,1.0014423115755835,0.20852822583951966,-0.8,0.9901768172888016,-0.5987334484743811,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.47
STU-12475,-1.7520596503138586,0.3812164335144734,-1.8613466359758977,-0.2907259531624886,-0.2,-0.2829076620825146,-0.7645365572826713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.45
STU-10553,0.3035287206460379,0.46168608697413777,1.2691214431445084,0.3149266574301116,1.2,0.13045186640471515,-0.16810592976396077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.95
STU-10333,0.2757504994168507,0.016947555799744576,0.4473858738060811,-1.1828358795759146,-0.6,0.6176817288801573,0.356937248128958,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.26
STU-12438,1.567437786574083,-0.09729061295102875,0.11081873043632964,-0.9045630584928273,0.4,0.21846758349705317,-0.5572826712723087,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.46
STU-12775,0.386863384333602,0.7943418865439987,0.640272306848394,0.20852822583951966,-0.8,0.5972495088408647,-0.7737478411053541,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.77
STU-14259,0.4701980480211648,-2.3137984783355257,0.8479204567051704,-1.6575365743647092,-1.0,0.31434184675834975,-0.27403569372481285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.39
STU-13673,1.7896635564075856,-0.3422919685737557,1.3985107533152335e-15,-1.9358093954477966,-0.4,-0.32534381139489205,-0.5020149683362118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.84
STU-12892,1.3868793485843625,0.0,-0.41469838815854543,-0.02063762681713957,0.2,-0.27662082514734776,-0.08290155440414496,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.41
STU-11972,-0.6825981329901288,-2.9654589755490552,-2.5964801333361436,-1.452924205921263,-1.0,-0.8141453831041259,0.041450777202072686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.59
STU-10504,0.45630893740657125,-1.3294821815521352,0.5497337770530222,1.0106087101378292,1.4,0.719842829076621,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.45
STU-14195,1.650772450261647,0.8834332885886275,0.1491991941539329,0.5359080153490339,-0.4,0.8660117878192536,0.2118595279217041,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.79
STU-11591,-0.3770376994690622,-0.2546375246266217,0.09408878471327166,-0.31527943737570235,0.0,-0.5469548133595287,-0.8566493955094993,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.12
STU-12485,1.0674298044487034,1.0623345717266302,1.1461071363573185,-0.31527943737570235,-1.0,0.4542239685658155,-0.8981001727115718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.55
STU-10931,0.3729742737190084,0.5529329261650066,-0.5377126949457353,-0.028822121554877973,0.4,-0.7056974459724953,-0.6125503742084053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.19
STU-10261,-0.6964872436047225,-0.6612966662174238,1.3985107533152335e-15,-0.8390871005909244,1.6,0.1335952848722986,0.16580310880829013,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.99
STU-10818,0.4146416055627892,0.063648693968299,1.5043247977216152,0.012100352133811124,-1.0,-0.6145383104125738,-0.4122049510650548,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.54
STU-14803,-2.696519172106244,-0.4055181248634924,-2.8671116082679613,1.076084668039732,0.2,-1.477406679764244,-0.538860103626943,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3
STU-14366,1.7896635564075856,1.0623345717266302,0.5123374277897169,-0.2170655005228481,0.0,0.669548133595285,-0.5895221646516984,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.91
STU-12320,-0.3631485888544686,1.0623345717266302,0.0783429534445117,1.1824830996303233,0.4,0.4275049115913558,0.9096142774899253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.48
STU-14623,-0.8353783497506609,0.43222844597551097,-0.1253687385950753,0.5359080153490339,-0.4,-0.36620825147347746,-0.2878526194588371,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.39
STU-13976,0.9563169195319521,1.0623345717266302,-1.0130399763714364,2.5738472050457584,-1.0,1.2479371316306485,0.6793321819228556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.13
STU-11328,-0.7242654648339096,-0.1511765416070538,-0.627267110286809,0.5359080153490339,-0.6,0.44793713163064836,0.0069084628670121485,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.78
